Country,Region,Cluster,State,Branch Code,Branch Name,Sales Head,Employee ID,Employee Name,Designation,Month,Product Category,Product Subcategory,Product,Target Units,Actual Units,Target Sales Value (INR),Actual Sales Value (INR),Achievement %,Leads Generated,Conversions,Conversion Rate %,Customer Calls,Customer Meetings,Average Ticket Size (INR),Estimated Revenue (INR),Estimated Incentive (INR),Quality Score %,Attrition Flag,Variance to Target (INR),Sales per Call (INR),Sales per Meeting (INR),Lead-to-Conversion %,Target Status
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0013,Employee 013,Sales Officer,May-2026,CASA,Accounts,Current Account,11,6,"2,699,017.21","1,531,399.33",56.74,36,11,30.56,172,17,"255,233.22","153,139.93","9,555.71",100.00,No,"-1,167,617.88","8,903.48","90,082.31",0.31,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0013,Employee 013,Sales Officer,Jun-2026,CASA,Accounts,Current Account,10,9,"2,661,979.17","2,498,098.12",93.84,27,6,22.22,136,38,"277,566.46","249,809.81","12,931.85",87.51,No,"-163,881.05","18,368.37","65,739.42",0.22,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0014,Employee 014,Relationship Manager,Jan-2026,Insurance,Insurance,General Insurance,10,8,"414,654.68","331,418.25",79.93,48,16,33.33,101,30,"41,427.28","46,398.56","2,961.67",91.43,No,"-83,236.42","3,281.37","11,047.28",0.33,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0014,Employee 014,Relationship Manager,Feb-2026,Loans,Retail Lending,Auto Loan,5,2,"1,663,955.57","1,004,849.31",60.39,7,0,0.00,88,43,"502,424.66","90,436.44","5,904.19",81.70,No,"-659,106.26","11,418.74","23,368.59",0.00,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0014,Employee 014,Relationship Manager,Mar-2026,Loans,Retail Lending,Auto Loan,5,3,"1,643,341.57","1,080,718.74",65.76,9,1,11.11,163,23,"360,239.58","97,264.69","6,435.77",82.29,No,"-562,622.83","6,630.18","46,987.77",0.11,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0014,Employee 014,Relationship Manager,Apr-2026,Loans,Retail Lending,Home Loan,4,4,"8,426,216.90","8,218,764.33",97.54,16,2,12.50,83,23,"2,054,691.08","657,501.15","47,667.55",81.17,No,"-207,452.57","99,021.26","357,337.58",0.12,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0014,Employee 014,Relationship Manager,May-2026,Cards,Cards,Debit Card,29,33,"311,389.00","388,248.33",124.68,132,24,18.18,144,20,"11,765.10","15,529.93","1,473.14",79.60,No,"76,859.33","2,696.17","19,412.42",0.18,Achieved
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0014,Employee 014,Relationship Manager,Jun-2026,Loans,Retail Lending,Home Loan,3,2,"8,493,535.48","7,183,551.54",84.58,7,0,0.00,154,41,"3,591,775.77","574,684.12","54,020.95",87.98,No,"-1,309,983.94","46,646.44","175,208.57",0.00,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0015,Employee 015,Relationship Manager,Jan-2026,Investments,Investments,Mutual Fund,8,7,"1,982,577.76","1,896,599.78",95.66,28,6,21.43,133,16,"270,942.83","189,659.98","9,478.64",100.00,No,"-85,977.98","14,260.15","118,537.49",0.21,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0015,Employee 015,Relationship Manager,Feb-2026,Loans,Retail Lending,Personal Loan,8,8,"4,955,056.64","5,072,879.74",102.38,48,13,27.08,108,49,"634,109.97","558,016.77","54,104.42",86.44,No,"117,823.10","46,971.11","103,528.16",0.27,Achieved
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0015,Employee 015,Relationship Manager,Mar-2026,Insurance,Insurance,Life Insurance,6,6,"601,548.46","586,599.95",97.51,30,9,30.00,150,48,"97,766.66","105,587.99","8,172.51",89.25,No,"-14,948.51","3,910.67","12,220.83",0.30,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0015,Employee 015,Relationship Manager,Apr-2026,Insurance,Insurance,General Insurance,9,9,"475,434.32","490,334.80",103.13,45,6,13.33,170,44,"54,481.64","68,646.87","2,767.51",85.66,No,"14,900.48","2,884.32","11,143.97",0.13,Achieved
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0015,Employee 015,Relationship Manager,May-2026,Loans,Retail Lending,Auto Loan,6,4,"1,779,014.00","1,247,602.48",70.13,12,3,25.00,170,30,"311,900.62","112,284.22","10,212.45",86.42,No,"-531,411.52","7,338.84","41,586.75",0.25,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0015,Employee 015,Relationship Manager,Jun-2026,Insurance,Insurance,General Insurance,8,10,"472,938.86","575,408.21",121.67,60,19,31.67,92,40,"57,540.82","80,557.15","5,967.41",95.20,Yes,"102,469.35","6,254.44","14,385.21",0.32,Achieved
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0016,Employee 016,Sales Officer,Jan-2026,Loans,Retail Lending,Auto Loan,5,3,"1,562,446.08","1,315,820.40",84.22,15,4,26.67,108,49,"438,606.80","118,423.84","7,004.30",92.31,No,"-246,625.68","12,183.52","26,853.48",0.27,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0016,Employee 016,Sales Officer,Feb-2026,CASA,Accounts,Savings Account,35,23,"1,193,182.28","875,744.13",73.40,115,22,19.13,124,37,"38,075.83","70,059.53","3,077.11",97.90,No,"-317,438.15","7,062.45","23,668.76",0.19,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0016,Employee 016,Sales Officer,Mar-2026,CASA,Accounts,Savings Account,37,55,"1,207,260.52","1,796,994.11",148.85,330,57,17.27,124,49,"32,672.62","143,759.53","13,255.48",91.40,No,"589,733.59","14,491.89","36,673.35",0.17,Achieved
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0016,Employee 016,Sales Officer,Apr-2026,Cards,Cards,Debit Card,33,29,"304,853.12","244,862.52",80.32,87,25,28.74,162,30,"8,443.54","9,794.50",905.21,79.70,Yes,"-59,990.60","1,511.50","8,162.08",0.29,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0016,Employee 016,Sales Officer,May-2026,Investments,Investments,Fixed Deposit,15,14,"3,209,044.63","2,697,854.45",84.07,42,8,19.05,99,18,"192,703.89","188,849.81","15,661.92",83.35,No,"-511,190.17","27,251.06","149,880.80",0.19,Below Target
India,North,Delhi NCR Cluster,Uttar Pradesh,UP001,Noida Sector 18,Priya Verma,EMP0016,Employee 016,Sales Officer,Jun-2026,CASA,Accounts,Savings Account,31,29,"1,364,309.65","1,357,050.23",99.47,87,12,13.79,139,38,"46,794.84","108,564.02","7,387.14",81.82,No,"-7,259.42","9,762.95","35,711.85",0.14,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0017,Employee 017,Sales Officer,Jan-2026,Loans,Retail Lending,Home Loan,4,3,"7,812,951.45","8,018,938.35",102.64,12,2,16.67,167,40,"2,672,979.45","641,515.07","27,074.45",83.38,Yes,"205,986.90","48,017.59","200,473.46",0.17,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0017,Employee 017,Sales Officer,Feb-2026,Insurance,Insurance,Life Insurance,7,6,"780,595.04","742,307.32",95.10,24,5,20.83,175,49,"123,717.89","133,615.32","11,423.35",86.82,No,"-38,287.72","4,241.76","15,149.13",0.21,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0017,Employee 017,Sales Officer,Mar-2026,Insurance,Insurance,Life Insurance,7,6,"752,053.04","667,237.77",88.72,36,9,25.00,167,25,"111,206.29","120,102.80","11,127.24",94.62,No,"-84,815.27","3,995.44","26,689.51",0.25,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0017,Employee 017,Sales Officer,Apr-2026,Investments,Investments,Mutual Fund,8,6,"1,549,128.08","1,270,008.26",81.98,18,4,22.22,128,48,"211,668.04","127,000.83","8,192.47",87.78,No,"-279,119.82","9,921.94","26,458.51",0.22,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0017,Employee 017,Sales Officer,May-2026,Insurance,Insurance,Life Insurance,7,6,"797,045.61","691,538.49",86.76,36,4,11.11,150,46,"115,256.42","124,476.93","8,833.47",88.71,Yes,"-105,507.12","4,610.26","15,033.45",0.11,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0017,Employee 017,Sales Officer,Jun-2026,Loans,Retail Lending,Personal Loan,10,13,"4,185,488.16","5,992,604.63",143.18,65,20,30.77,161,47,"460,969.59","659,186.51","32,590.47",80.08,No,"1,807,116.46","37,221.15","127,502.23",0.31,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0018,Employee 018,Sales Officer,Jan-2026,Insurance,Insurance,General Insurance,11,8,"512,277.56","390,677.88",76.26,40,12,30.00,79,46,"48,834.73","54,694.90","3,287.55",92.16,No,"-121,599.69","4,945.29","8,493.00",0.30,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0018,Employee 018,Sales Officer,Feb-2026,CASA,Accounts,Current Account,12,13,"2,129,789.40","2,252,288.87",105.75,52,10,19.23,174,31,"173,252.99","225,228.89","10,574.64",90.80,No,"122,499.47","12,944.19","72,654.48",0.19,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0018,Employee 018,Sales Officer,Mar-2026,Insurance,Insurance,Life Insurance,6,5,"598,869.82","558,085.73",93.19,20,3,15.00,129,29,"111,617.15","100,455.43","9,635.85",89.33,No,"-40,784.09","4,326.25","19,244.34",0.15,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0018,Employee 018,Sales Officer,Apr-2026,Loans,Retail Lending,Home Loan,4,4,"7,649,262.85","9,109,384.20",119.09,12,3,25.00,134,36,"2,277,346.05","728,750.74","56,299.59",83.63,No,"1,460,121.36","67,980.48","253,038.45",0.25,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0018,Employee 018,Sales Officer,May-2026,CASA,Accounts,Current Account,12,18,"2,412,709.20","3,315,895.37",137.43,54,10,18.52,148,46,"184,216.41","331,589.54","28,591.12",82.82,No,"903,186.18","22,404.70","72,084.68",0.19,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0018,Employee 018,Sales Officer,Jun-2026,Investments,Investments,Fixed Deposit,16,15,"2,641,974.26","2,749,219.57",104.06,75,22,29.33,98,25,"183,281.30","192,445.37","10,246.98",79.43,No,"107,245.32","28,053.26","109,968.78",0.29,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0019,Employee 019,Relationship Manager,Jan-2026,Cards,Cards,Credit Card,19,21,"1,025,420.53","1,194,955.18",116.53,63,21,33.33,70,29,"56,902.63","143,394.62","12,152.73",89.70,No,"169,534.65","17,070.79","41,205.35",0.33,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0019,Employee 019,Relationship Manager,Feb-2026,CASA,Accounts,Savings Account,38,26,"1,190,355.57","894,499.48",75.15,104,17,16.35,162,22,"34,403.83","71,559.96","6,172.43",98.11,No,"-295,856.09","5,521.60","40,659.07",0.16,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0019,Employee 019,Relationship Manager,Mar-2026,Loans,Retail Lending,Home Loan,4,4,"7,697,920.13","8,620,935.16",111.99,16,2,12.50,86,34,"2,155,233.79","689,674.81","45,393.26",86.20,No,"923,015.03","100,243.43","253,556.92",0.12,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0019,Employee 019,Relationship Manager,Apr-2026,Insurance,Insurance,General Insurance,9,10,"462,185.63","506,707.53",109.63,60,13,21.67,141,35,"50,670.75","70,939.05","3,145.92",81.03,No,"44,521.90","3,593.67","14,477.36",0.22,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0019,Employee 019,Relationship Manager,May-2026,Cards,Cards,Credit Card,19,23,"975,559.77","1,112,375.82",114.02,92,26,28.26,110,31,"48,364.17","133,485.10","6,162.68",80.34,No,"136,816.06","10,112.51","35,883.09",0.28,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0019,Employee 019,Relationship Manager,Jun-2026,Cards,Cards,Credit Card,18,24,"767,638.13","1,019,497.86",132.81,96,23,23.96,174,27,"42,479.08","122,339.74","5,499.23",94.14,No,"251,859.73","5,859.18","37,759.18",0.24,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0020,Employee 020,Sales Officer,Jan-2026,Cards,Cards,Debit Card,31,32,"381,561.60","376,201.78",98.60,160,43,26.88,173,25,"11,756.31","15,048.07",714.08,80.56,No,"-5,359.82","2,174.58","15,048.07",0.27,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0020,Employee 020,Sales Officer,Feb-2026,Insurance,Insurance,General Insurance,11,15,"478,901.74","737,832.85",154.07,60,15,25.00,76,25,"49,188.86","103,296.60","9,677.75",90.51,No,"258,931.11","9,708.33","29,513.31",0.25,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0020,Employee 020,Sales Officer,Mar-2026,Investments,Investments,Fixed Deposit,12,11,"2,697,599.53","2,597,316.77",96.28,44,5,11.36,156,26,"236,119.71","181,812.17","9,012.92",98.49,No,"-100,282.76","16,649.47","99,896.80",0.11,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0020,Employee 020,Sales Officer,Apr-2026,Investments,Investments,Fixed Deposit,16,14,"3,334,649.50","2,999,673.22",89.95,84,19,22.62,151,20,"214,262.37","209,977.13","17,460.04",73.81,No,"-334,976.28","19,865.39","149,983.66",0.23,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0020,Employee 020,Sales Officer,May-2026,Insurance,Insurance,Life Insurance,6,6,"737,847.93","681,127.83",92.31,30,5,16.67,76,26,"113,521.30","122,603.01","6,185.52",88.84,Yes,"-56,720.10","8,962.21","26,197.22",0.17,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0020,Employee 020,Sales Officer,Jun-2026,Investments,Investments,Fixed Deposit,14,12,"2,883,934.89","2,782,858.78",96.50,72,17,23.61,120,46,"231,904.90","194,800.11","14,665.23",99.02,No,"-101,076.11","23,190.49","60,496.93",0.24,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0021,Employee 021,Sales Officer,Jan-2026,Loans,Retail Lending,Home Loan,4,2,"9,551,526.53","5,325,149.02",55.75,7,1,14.29,90,29,"2,662,574.51","426,011.92","23,067.49",83.99,No,"-4,226,377.52","59,168.32","183,625.83",0.14,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0021,Employee 021,Sales Officer,Feb-2026,Loans,Retail Lending,Home Loan,3,3,"7,855,439.24","9,120,969.79",116.11,15,3,20.00,172,39,"3,040,323.26","729,677.58","58,197.10",85.96,No,"1,265,530.55","53,028.89","233,871.02",0.20,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0021,Employee 021,Sales Officer,Mar-2026,CASA,Accounts,Savings Account,32,34,"1,256,425.20","1,325,951.54",105.53,204,52,25.49,105,37,"38,998.57","106,076.12","7,131.22",87.39,No,"69,526.34","12,628.11","35,836.53",0.25,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0021,Employee 021,Sales Officer,Apr-2026,Loans,Retail Lending,Personal Loan,9,4,"4,728,677.04","2,286,157.04",48.35,12,2,16.67,112,26,"571,539.26","251,477.27","20,723.40",83.40,No,"-2,442,520.00","20,412.12","87,929.12",0.17,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0021,Employee 021,Sales Officer,May-2026,Loans,Retail Lending,Home Loan,3,4,"8,585,455.41","12,253,876.67",142.73,24,7,29.17,97,29,"3,063,469.17","980,310.13","72,041.44",76.76,No,"3,668,421.26","126,328.63","422,547.47",0.29,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0021,Employee 021,Sales Officer,Jun-2026,Loans,Retail Lending,Home Loan,4,3,"9,613,344.52","8,571,426.90",89.16,15,2,13.33,170,19,"2,857,142.30","685,714.15","31,678.99",87.74,No,"-1,041,917.62","50,420.16","451,127.73",0.13,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0022,Employee 022,Relationship Manager,Jan-2026,Loans,Retail Lending,Home Loan,3,3,"8,539,769.87","10,472,663.31",122.63,18,4,22.22,92,30,"3,490,887.77","837,813.06","80,756.12",90.43,No,"1,932,893.44","113,833.30","349,088.78",0.22,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0022,Employee 022,Relationship Manager,Feb-2026,Insurance,Insurance,Life Insurance,7,5,"632,201.46","554,172.15",87.66,25,8,32.00,112,24,"110,834.43","99,750.99","4,094.87",100.00,No,"-78,029.31","4,947.97","23,090.51",0.32,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0022,Employee 022,Relationship Manager,Mar-2026,Investments,Investments,Fixed Deposit,12,12,"3,387,853.83","3,693,051.33",109.01,36,9,25.00,100,30,"307,754.28","258,513.59","23,165.49",95.35,No,"305,197.50","36,930.51","123,101.71",0.25,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0022,Employee 022,Relationship Manager,Apr-2026,Insurance,Insurance,General Insurance,11,11,"389,008.63","458,374.38",117.83,33,11,33.33,82,23,"41,670.40","64,172.41","2,915.28",82.72,No,"69,365.76","5,589.93","19,929.32",0.33,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0022,Employee 022,Relationship Manager,May-2026,Investments,Investments,Recurring Deposit,17,15,"735,194.61","732,821.33",99.68,60,19,31.67,92,33,"48,854.76","43,969.28","4,051.07",94.75,No,"-2,373.28","7,965.45","22,206.71",0.32,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0022,Employee 022,Relationship Manager,Jun-2026,Cards,Cards,Credit Card,18,11,"929,654.59","625,939.73",67.33,55,11,20.00,158,47,"56,903.61","75,112.77","4,075.07",96.15,No,"-303,714.85","3,961.64","13,317.87",0.20,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0023,Employee 023,Sales Officer,Jan-2026,Investments,Investments,Fixed Deposit,15,10,"3,233,409.90","2,272,896.12",70.29,30,9,30.00,117,16,"227,289.61","159,102.73","10,938.46",90.18,No,"-960,513.77","19,426.46","142,056.01",0.30,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0023,Employee 023,Sales Officer,Feb-2026,Investments,Investments,Fixed Deposit,14,8,"2,904,928.79","1,737,686.52",59.82,32,9,28.12,112,35,"217,210.81","121,638.06","6,294.37",89.20,No,"-1,167,242.27","15,515.06","49,648.19",0.28,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0023,Employee 023,Sales Officer,Mar-2026,Loans,Retail Lending,Auto Loan,6,5,"1,388,928.35","1,414,244.34",101.82,20,3,15.00,147,18,"282,848.87","127,281.99","7,052.26",90.74,No,"25,315.99","9,620.71","78,569.13",0.15,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0023,Employee 023,Sales Officer,Apr-2026,Investments,Investments,Recurring Deposit,18,18,"613,821.53","649,794.53",105.86,72,13,18.06,73,40,"36,099.70","38,987.67","1,844.63",93.39,No,"35,972.99","8,901.29","16,244.86",0.18,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0023,Employee 023,Sales Officer,May-2026,Investments,Investments,Mutual Fund,8,8,"1,587,713.54","1,651,477.66",104.02,32,10,31.25,153,18,"206,434.71","165,147.77","7,468.37",78.66,No,"63,764.12","10,793.97","91,748.76",0.31,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0023,Employee 023,Sales Officer,Jun-2026,Investments,Investments,Mutual Fund,9,9,"1,854,870.38","2,035,056.96",109.71,36,9,25.00,95,23,"226,117.44","203,505.70","16,035.51",84.99,No,"180,186.58","21,421.65","88,480.74",0.25,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0024,Employee 024,Sales Officer,Jan-2026,Investments,Investments,Fixed Deposit,13,12,"3,252,472.96","2,892,198.02",88.92,60,18,30.00,108,24,"241,016.50","202,453.86","17,931.70",93.26,No,"-360,274.94","26,779.61","120,508.25",0.30,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0024,Employee 024,Sales Officer,Feb-2026,Investments,Investments,Fixed Deposit,13,20,"3,213,186.37","5,361,370.78",166.86,100,24,24.00,91,29,"268,068.54","375,295.95","20,196.47",79.34,No,"2,148,184.41","58,916.16","184,874.85",0.24,Achieved
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0024,Employee 024,Sales Officer,Mar-2026,Investments,Investments,Recurring Deposit,18,15,"699,321.04","660,569.80",94.46,75,19,25.33,87,17,"44,037.99","39,634.19","2,638.17",78.41,No,"-38,751.24","7,592.76","38,857.05",0.25,Below Target
India,North,Delhi NCR Cluster,Haryana,HR001,Gurugram MG Road,Rohit Mehta,EMP0024,Employee 024,Sales Officer,Apr-2026,Insurance,Insurance,General Insurance,9,10,"393,221.61","411,934.93",104.76,30,7,23.33,142,22,"41,193.49","57,670.89","3,576.60",99.40,No,"18,713.32","2,900.95","18,724.32",0.23,Achieved
